Название файла,Имя Художника,Описание картины,Название картины
pilot-1913-1.jpg,Kazimir_Malevich,a close up of a drawing of a black and white picture,Airman
prayer-1907.jpg,Kazimir_Malevich,painting of a man kneeling in a forest with a full moon,Prayer
praying-woman-1912.jpg,Kazimir_Malevich,a drawing of a woman with a hoodie on her head,A praying woman
portrait-of-a-man-1933.jpg,Kazimir_Malevich,a painting of a man in a red tie standing in front of a group of people,Male portrait
the-man-with-the-bag.jpg,Kazimir_Malevich,painting of a man carrying a child in a backpack,A man with a bag.
musical-instrument-1913.jpg,Kazimir_Malevich,a painting of a vase and a guitar on a table,Music tool
on-the-boulevard-1.jpg,Kazimir_Malevich,painting of a park with people sitting on benches and walking,On the boulevard.
on-the-cemetery-1911.jpg,Kazimir_Malevich,drawing of a man kneeling down to a man who is kneeling down,Cemetery
still-life.jpg,Kazimir_Malevich,painting of a man riding a horse with a dog on it,Naturmort
enemy-1913-1.jpg,Kazimir_Malevich,a drawing of a man and woman with a dog on their shoulders,The Adversary
what-a-crash-1914-1.jpg,Kazimir_Malevich,illustration of a man in a red coat holding a spear in front of a group of horses,"What a crack, what a thunder."
rest-society-in-top-hats-1908.jpg,Kazimir_Malevich,a painting of a group of people in white dresses and hats,The society in cylinders.
plowman-1911.jpg,Kazimir_Malevich,drawing of a man plowing a field with a horse drawn by a man,Pahar
landscape-1906.jpg,Kazimir_Malevich,a painting of a yellow background with white flowers and blue and orange leaves,The landscape
landscape-with-white-house-1929.jpg,Kazimir_Malevich,painting of a white house with a black roof and a blue sky,A landscape with a white house
veil-1908.jpg,Kazimir_Malevich,painting of a woman laying on a bed in a garden,Clothes
carpenter-1911.jpg,Kazimir_Malevich,drawing of a man with a book and a basket of flowers,Carpenter
in-the-morning-went-from-lviv-1914.jpg,Kazimir_Malevich,cartoon of a man in a military uniform with a sword and a group of soldiers,They left Lvov in the morning.
floor-polishers-1912.jpg,Kazimir_Malevich,painting of two men in a room one is bending over the other,Towels
portrait-of-artist-s-daughter-1934.jpg,Kazimir_Malevich,a painting of a young girl in a white dress holding a tennis racket,A portrait of the artist's daughter
portrait-of-woman-in-yellow-hat-1930.jpg,Kazimir_Malevich,a painting of a woman in a yellow hat and red shirt,A picture of a woman wearing a yellow hat
portrait-of-the-artist-s-wife-1934.jpg,Kazimir_Malevich,painting of a woman in a red and white dress holding a basket,A portrait of the artist's wife
portrait-of-ivan-kliun-1913-1.jpg,Kazimir_Malevich,painting of a vase with a bird on it and a building in the background,Portrait by I. V. Cluna
portrait-of-m-v-matyushin-1913.jpg,Kazimir_Malevich,painting of a man playing a piano and a guitar,Portrait of M. V. Matuchin
portrait-of-a-record-setter-in-work-productivity-1932.jpg,Kazimir_Malevich,painting of a man with a mustache and a suit jacket,Impactor Portrait
portrait-of-a-member-of-the-artist-s-family.jpg,Kazimir_Malevich,painting of a woman sitting in a chair in a garden,A portrait of an artist's family member
portrait-of-a-youth-1933.jpg,Kazimir_Malevich,a painting of a man with a striped shirt and a blue bowl,Young man's portrait
worker-1933.jpg,Kazimir_Malevich,painting of a man in a red vest and blue hat,Worker
river-in-forest-1908.jpg,Kazimir_Malevich,painting of a painting of a horse running in a field,River in the forest
samovar-1913-1.jpg,Kazimir_Malevich,a painting of a group of people in a square with a bird on top,Samovar
blue-portrait-1930.jpg,Kazimir_Malevich,a painting of a woman in a blue dress and a red collar,Blue portrait
spotrsmeny-1931.jpg,Kazimir_Malevich,a painting of three men in colorful clothing standing next to each other,Spotsters.
station-without-a-stop-kunzevo-1913.jpg,Kazimir_Malevich,painting of a man with a hat and a guitar in a room,The station is unstoppable.
suprematism-1915-5.jpg,Kazimir_Malevich,a close up of a painting with a black circle and a red square,Suprematism
suprematism-with-eight-rectangles-1915.jpg,Kazimir_Malevich,there is a red piece of paper with squares on it,Suprematism with eight rectangles
merchant-family-in-the-theater-1869.jpg,Vasnecov_Viktor,arafed drawing of a family sitting on a couch,Merchant family in the theater
the-virgin-and-child.jpg,Vasnecov_Viktor,painting of a woman holding a child in her arms,The Virgin and Child
saint-alipiy-the-iconographer-1893.jpg,Vasnecov_Viktor,a painting of a man in a black robe and a hat,Saint Alipiy the Iconographer
the-farmer-at-the-table-1877.jpg,Vasnecov_Viktor,drawing of a man sitting at a table with a cat,The farmer at the table
landscape-under-abramtzevo-1881.jpg,Vasnecov_Viktor,painting of a landscape with a hill and a forest,Landscape under Abramtzevo
the-farmer-with-a-sixth-study-1877.jpg,Vasnecov_Viktor,painting of a man with a cane and a hat standing in a field,The farmer with a sixth (study)
chapel-over-the-tomb-of-alexander-mamontov-in-abramtsevo-1891.jpg,Vasnecov_Viktor,drawing of a church with a cross and a bell on top,Chapel over the tomb of Alexander Mamontov in Abramtsevo
cathedral.jpg,Vasnecov_Viktor,arafed drawing of a group of people standing in a line,Cathedral
drawing-for-banners-1901.jpg,Vasnecov_Viktor,a close up of a drawing of a person and a bird,Drawing for banners
sergei-alexandrovich-s-cross.jpg,Vasnecov_Viktor,there is a drawing of a clock on a pedestal in a courtyard,Sergei Alexandrovich`s Cross
rough-outline-of-the-image-of-ivan-the-terrible.jpg,Vasnecov_Viktor,a drawing of a man sitting in a chair with a cane,Rough outline of the image of Ivan the Terrible
solitary-and-bobylikha-1885.jpg,Vasnecov_Viktor,painting of two people in traditional clothing walking in the snow,Solitary and Bobylikha
a-game-of-preference-1879.jpg,Vasnecov_Viktor,painting of a group of men sitting around a table playing cards,A Game of Preference
a-knight-at-the-crossroads-1878.jpg,Vasnecov_Viktor,painting of a man on a horse with a sword and a bird in the background,A Knight At the Crossroads
acrobats-festival-in-a-paris-suburb-1877.jpg,Vasnecov_Viktor,painting of a crowd of people standing around a stage with a man on a stage,Acrobats (Festival in a Paris Suburb)
acrobats-on-a-holiday-near-paris-1877.jpg,Vasnecov_Viktor,painting of a crowd of people standing around a man on a cross,Acrobats (On a holiday near Paris)
after-prince-igor-s-battle-with-the-polovtsy-1880.jpg,Vasnecov_Viktor,a painting of a painting of a battle with a bird flying over it,After Prince Igor`s Battle with the Polovtsy
after-the-carnage-igor-svyatoslavich-with-polovtsy-sketch-1878.jpg,Vasnecov_Viktor,painting of a painting of a man on horseback with a bird in the sky,After the carnage Igor Svyatoslavich with Polovtsy (sketch)
alexander-nevsky-1893.jpg,Vasnecov_Viktor,painting of a man in a medieval costume holding a sword,Alexander Nevsky
alyonushka-1880.jpg,Vasnecov_Viktor,painting of a woman and child in a field with horses,Alyonushka
angel-with-a-lamp-1896.jpg,Vasnecov_Viktor,painting of a woman with wings and a cat in a garden,Angel with a lamp
archangel-michael-1915.jpg,Vasnecov_Viktor,a painting of a man on a horse with a sword in his hand,Archangel Michael
at-a-bookseller-s-1876.jpg,Vasnecov_Viktor,painting of a group of people standing around a man holding a map,At a Bookseller s
away-1871.jpg,Vasnecov_Viktor,drawing of a woman and child sitting on a couch,Away
baptism-of-prince-vladimir-1890.jpg,Vasnecov_Viktor,arafed painting of a man in a bathtub surrounded by other people,Baptism of Prince Vladimir
baptism-of-prince-vladimir-fragment-of-the-vladimir-cathedral-in-kiev-1893.jpg,Vasnecov_Viktor,painting of a man in a bathtub surrounded by other men,"Baptism of Prince Vladimir, Fragment of the Vladimir Cathedral in Kiev"
battle-of-the-scythians-with-the-slavs-sketch.jpg,Vasnecov_Viktor,painting of a man on a horse with a sword in his hand,Battle of the Scythians with the Slavs (sketch)
bayan-sketch-1880.jpg,Vasnecov_Viktor,painting of a group of people sitting on a hill with a cross,Bayan (sketch)
beggars-singer-pilgrims-1873.jpg,Vasnecov_Viktor,painting of a group of people standing around a man laying on the ground,Beggars singer (Pilgrims)
berendei-palace.jpg,Vasnecov_Viktor,painting of a room with a ceiling decorated with elaborate designs,Berendei Palace
bliss-of-paradise-1896.jpg,Vasnecov_Viktor,painting of a woman and a lion in a forest with a bird,Bliss of paradise
bogatyrs-1881.jpg,Vasnecov_Viktor,painting of three men in armor riding horses in a field,Bogatyrs
bogomater-1.jpg,Vasnecov_Viktor,a black and white photo of a woman holding a child,Bogomater
bouquet-abramtzevo.jpg,Vasnecov_Viktor,painting of a vase of flowers on a table with a dark background,Bouquet. Abramtzevo
brousov-calendar-1871.jpg,Vasnecov_Viktor,an old man sitting on a chair reading a book,Brousov Calendar
calling-of-vikings.jpg,Vasnecov_Viktor,there are many people standing around a dead animal on the beach,Calling of Vikings
cathedral-of-saints-of-the-universal-church-1896.jpg,Vasnecov_Viktor,painting of a group of men standing in front of a painting,Cathedral of Saints of the Universal Church
christ-almighty-1896.jpg,Vasnecov_Viktor,arafed picture of jesus reading a book in a golden frame,Christ Almighty
crucified-christ-1896.jpg,Vasnecov_Viktor,painting of a man on a cross with wings and a sign,Crucified Christ
ded-moroz-1885.jpg,Vasnecov_Viktor,drawing of a man in a costume with horns and a beard,Ded Moroz
draft-facade-tretyakov-gallery-1900-1.jpg,Vasnecov_Viktor,a drawing of a church with a clock on the front of it,Draft facade Tretyakov Gallery
duel-peresvet-with-chelubey-1914.jpg,Vasnecov_Viktor,painting of two men on horses with spears and a man on a horse,Duel Peresvet with Chelubey
edge-of-the-spruce-forest-1881.jpg,Vasnecov_Viktor,painting of a forest with a few trees and a bench,Edge of the spruce forest
entertainment.jpg,Vasnecov_Viktor,drawing of a man in a chair with a pillow on his back,Entertainment
fallen-knight-1879.jpg,Vasnecov_Viktor,drawing of a man laying on the ground with his feet up,Fallen Knight
fatherhood.jpg,Vasnecov_Viktor,painting of a woman and child in a circle with a bird,Fatherhood
four-horsemen-of-apocalypse-1887.jpg,Vasnecov_Viktor,a painting of a group of men on horses with a sky background,Four Horsemen of Apocalypse
from-dominik-1874.jpg,Vasnecov_Viktor,drawing of a man in a top hat and coat standing on a ledge,From Dominik
funeral-feast-for-oleg-1899.jpg,Vasnecov_Viktor,a painting of a group of people sitting on top of a hill,Funeral Feast for Oleg
gamaun-the-prophetic-bird-1897.jpg,Vasnecov_Viktor,painting of a woman with a bird on her shoulder sitting on a tree,"Gamaun, The prophetic bird"
game-preference-sketch.jpg,Vasnecov_Viktor,a drawing of a group of men sitting around a table,Game Preference (sketch)
girl-with-a-bast-basket-1870.jpg,Vasnecov_Viktor,a drawing of a girl carrying a basket of food,Girl with a bast basket
god-of-hosts-1896.jpg,Vasnecov_Viktor,painting of a man sitting on a throne surrounded by angels,God of hosts
god-son.jpg,Vasnecov_Viktor,a painting of a man with a staff and a cross in his hand,God Son
grave-digger-1871.jpg,Vasnecov_Viktor,a drawing of a man with a shovel and a backpack,Grave digger
ivan-the-terrible-sketch-1884.jpg,Vasnecov_Viktor,a drawing of a man with a beard and a hat,Ivan the Terrible(Sketch)
ivan-tsarevich-riding-the-grey-wolf-1889.jpg,Vasnecov_Viktor,painting of a woman riding a horse in a forest with a dog,Ivan Tsarevich Riding the Grey Wolf
judgement-day-1896.jpg,Vasnecov_Viktor,painting of a painting of a group of people in a circle,Judgement Day
lull-1881.jpg,Vasnecov_Viktor,painting of a river with a boat and ducks in the water,Lull
m-i-ryazantseva-1901.jpg,Vasnecov_Viktor,painting of a woman sitting on a chair with a cat,M. I. Ryazantseva
maiden-1885.jpg,Vasnecov_Viktor,arafed drawing of a woman in a traditional dress sitting on a chair,Maiden
moving-house-1876.jpg,Vasnecov_Viktor,painting of a couple and a dog walking in the snow,Moving House
nestor-the-chronicler-1893.jpg,Vasnecov_Viktor,an old man sitting at a desk with a book and a pipe,Nestor the Chronicler
news-from-the-front-1878.jpg,Vasnecov_Viktor,painting of a group of men standing around a building with an umbrella,News from the Front
news-of-the-capture-of-kars-1878.jpg,Vasnecov_Viktor,painting of a group of people standing around a building with a flag,News of the capture of Kars
nina-slobodka-berendeevka-1885.jpg,Vasnecov_Viktor,painting of a village with a horse and a bench in the foreground,Nina Slobodka Berendeevka
oak-grove-at-abramtsevo-1883.jpg,Vasnecov_Viktor,a painting of a park with trees and grass and a bench,Oak Grove at Abramtsevo
ochtir-1879.jpg,Vasnecov_Viktor,painting of a wooden bridge with a bench and a basket on it,Ochtir
oleg-at-his-horse-s-remains-1899.jpg,Vasnecov_Viktor,painting of a man in a blue outfit standing next to a dead animal,Oleg at his horse`s remains
oleg-meets-wizard-1899.jpg,Vasnecov_Viktor,painting of a man in a white robe standing next to a horse,Oleg meets wizard
oleg-s-farewell-to-his-horce-1899.jpg,Vasnecov_Viktor,painting of a man in a red cape and a white horse,Oleg`s farewell to his horce
pharmacist-1871.jpg,Vasnecov_Viktor,drawing of a man in a hat and coat standing on a beach,Pharmacist
playmates-1878.jpg,Vasnecov_Viktor,arafed drawing of three women in traditional clothing standing in front of a fence,Playmates
pond-in-akhtyrka-1880.jpg,Vasnecov_Viktor,there is a painting of a man fishing in a pond,Pond in Akhtyrka
pond-in-ochtir-1880.jpg,Vasnecov_Viktor,painting of a pond with trees and water lilies in the foreground,Pond in Ochtir
porters-1870.jpg,Vasnecov_Viktor,a drawing of two men standing next to each other near a box,Porters
portrait-of-appolinary-vasnetsov-1872.jpg,Vasnecov_Viktor,arafed portrait of a man with a tie and a collared shirt,Portrait of Appolinary Vasnetsov
portrait-of-m-v-vasnetsov-1870.jpg,Vasnecov_Viktor,a close up of a drawing of a man with long hair,Portrait of M. V. Vasnetsov
portrait-of-the-artist-arkhip-kuinji-1869.jpg,Vasnecov_Viktor,a painting of a man with a beard and a white shirt,Portrait of the Artist Arkhip Kuinji
prince-andrey-bogolyubsky-1896.jpg,Vasnecov_Viktor,a close up of a painting of a man with a cross,Prince Andrey Bogolyubsky
prologue-1885.jpg,Vasnecov_Viktor,painting of a snowy landscape with trees and a bird flying over the snow,Prologue
reaper-1867.jpg,Vasnecov_Viktor,painting of a woman in a field with a basket of wheat,Reaper
rough-sketches-for-the-painting-on-a-knights-at-the-crossroad.jpg,Vasnecov_Viktor,sketches of a man in a boat with a horse and a dog,Rough sketches for the painting on ‘A knights at the crossroad’
russian-bishops-1896.jpg,Vasnecov_Viktor,painting of a group of men standing in front of a painting,Russian Bishops
russian-proverbs-and-sayings-1867.jpg,Vasnecov_Viktor,drawing of a family sitting around a table eating food,Russian proverbs and sayings
