file_name,artist_name,description,picture_name,ru_picture_name,ru_artist_name
simonetta(1).jpg,Sandro Botticelli,close up woman with red dress,Simonetta,Симонетта,Сандро Боттичелли
inferno-canto-xxxi-1480(1).jpg,Sandro Botticelli,man standing next to group people,"Hell, Song XXXI","Черт, Песня XXXI",Сандро Боттичелли
annunciation-cestello-detail-1490(1).jpg,Sandro Botticelli,landscape with tree and bridge,Cestello's Good News (detail),Хорошие новости Сестелло (подробная информация),Сандро Боттичелли
st-augustine(1).jpg,Sandro Botticelli,close up man in robe holding book,St. Augustine,Сент-Августин,Сандро Боттичелли
madonna-with-two-angels(1).jpg,Sandro Botticelli,arafed woman holding child and baby,Madonna with two angels,Мадонна с двумя ангелами,Сандро Боттичелли
figures-on-the-road-to-calvary(1).jpg,Sandro Botticelli,two men in armor fighting with sword,On the way to Golgof,По пути в Голгоф,Сандро Боттичелли
saint-jean-baptiste-1490(1).jpg,Sandro Botticelli,arafed man with beard and shawl,John the Baptist,Иоанн Креститель,Сандро Боттичелли
the-story-of-nastagio-degli-onesti-the-banquet-in-the-pine-forest-1483(1).jpg,Sandro Botticelli,man on horse being led by woman,History of Nastagio del Onest,История Настагио-дель-Ост,Сандро Боттичелли
paradise-canto-xxx-1490(1).jpg,Sandro Botticelli,arafed man holding kite above tree,"Paradise, Song XXX","Рай, песня XXX",Сандро Боттичелли
inferno-canto-xviii-1480(1).jpg,Sandro Botticelli,arafed group people in rocky area,"Hell, Song XVIII","Черт, песня XVIII",Сандро Боттичелли
allegory-of-abundance-1485(1).jpg,Sandro Botticelli,arafed woman holding baby and child,Isolation Allegory,Исключительный аллегорий,Сандро Боттичелли
the-abyss-of-hell-1480(1).jpg,Sandro Botticelli,spiral time with man standing in front it,The abyss of Hell,Бездна Ада,Сандро Боттичелли
the-virgin-and-child-surrounded-by-five-angels(1).jpg,Sandro Botticelli,woman holding baby in room,A Godmother and a Baby surrounded by five angels,"Крёстная мать и ребенок, окруженные пятью ангелами",Сандро Боттичелли
virgin-and-child-with-two-angels-1469(1).jpg,Sandro Botticelli,arafed woman holding baby and man,A Godmother and a Baby With Two Angels,Крёстная мать и ребенок с двумя ангелами,Сандро Боттичелли
the-virgin-and-child-with-two-angels-and-st-john-the-baptist(1).jpg,Sandro Botticelli,arafed woman holding baby and bunch angels,A Godmother and a Baby With Two Angels and John the Baptist,Крестная мать и ребенок с двумя ангелами и Иоанн Креститель,Сандро Боттичелли
venus-and-the-graces-offering-gifts-to-a-young-girl-1486(1).jpg,Sandro Botticelli,arafed woman handing baby bottle,Venus and Grazia offer gifts to a girl,Венера и Грация предлагают подарки девушке.,Сандро Боттичелли
venus-and-mars(1).jpg,Sandro Botticelli,arafed group naked women laying on blanket,Venus and Mars,Венера и Марс,Сандро Боттичелли
primavera-1478(1).jpg,Sandro Botticelli,group naked women in forest,Spring,Весна,Сандро Боттичелли
the-return-of-judith-to-bethulia-1473(1).jpg,Sandro Botticelli,two women in renaissance clothing with horse,Judith's return to Vetila,Возвращение Джудит в Ветилу,Сандро Боттичелли
giuliano-de-medici-1478(1).jpg,Sandro Botticelli,close up man with red shirt,Giuliano Medici,Джулиано Медичи,Сандро Боттичелли
illustration-to-the-divine-comedy-inferno-1480(1).jpg,Sandro Botticelli,group people standing in courtyard,"Picture for the ""God's Comedy of Hell""","Фото для ""Адской комедии Аллаха""",Сандро Боттичелли
the-temptation-of-christ-1482(1).jpg,Sandro Botticelli,group people standing around building,Christ's Temptation,Искушение Христа,Сандро Боттичелли
the-story-of-virginia-1504(1).jpg,Sandro Botticelli,group people standing around man on horse,Virginia's History,История Вирджинии,Сандро Боттичелли
the-story-of-lucretia-1504(1).jpg,Sandro Botticelli,group people in courtyard with clock,The History of Lucrezia,История Лукреции,Сандро Боттичелли
the-story-of-nastagio-degli-onesti-1483(1).jpg,Sandro Botticelli,large group people sitting around table,The story of Nastagio delvi Ones,История Настагио дельвио Тех.,Сандро Боттичелли
the-story-of-nastagio-degli-onesti-i-from-the-decameron-by-boccaccio-1483(1).jpg,Sandro Botticelli,man on horse being chased by man on horse,The story of Nastaggio dela Ones ( &quot; Decameron &quot; Bocaccio),История Настаггио дельа Один ( &quot; Декамерон &quot; ),Сандро Боттичелли
woman-with-attributes-of-saint-catherine-so-called-catherina-sforza-sandro-botticelli-1475(1).jpg,Sandro Botticelli,arafed portrait woman with bird in her hair,Caterina Sforza,Катерина Сфорца,Сандро Боттичелли
calumny-of-apelles(1).jpg,Sandro Botticelli,man standing in front woman,Apelles' defamation,Диффамация Апеллов,Сандро Боттичелли
madonna-of-the-rosegarden-1470(1).jpg,Sandro Botticelli,close up woman holding baby,Madonna in the rose garden.,Мадонна в розовом саду.,Сандро Боттичелли
madonna-in-glory-with-seraphim-1470(1).jpg,Sandro Botticelli,woman holding baby in her lap,Madonna is famous with Seraphim.,Мадонна знаменита Серафимом.,Сандро Боттичелли
madonna-and-child-1470(1).jpg,Sandro Botticelli,close up woman holding baby,Madonna and the baby.,Мадонна и ребенок.,Сандро Боттичелли
madonna-and-child-with-st-john-the-baptist(1).jpg,Sandro Botticelli,close up woman holding baby,Madonna and the Baby and John the Baptist,Мадонна и ребенок и Иоанн Креститель,Сандро Боттичелли
the-madonna-and-child-with-the-infant-saint-john-the-baptist(1).jpg,Sandro Botticelli,arafed woman holding baby and child,Madonna and the baby and the little John the Baptist,"Мадонна, ребенок и маленький Иоанн Креститель",Сандро Боттичелли
madonna-and-child-with-six-saints(1).jpg,Sandro Botticelli,arafed woman holding baby in room,Madonna with a baby and six holy ones.,Мадонна с ребенком и шестью святыми.,Сандро Боттичелли
the-madonna-of-the-roses(1).jpg,Sandro Botticelli,woman holding baby in her lap,Madonna with roses,Мадонна с розами,Сандро Боттичелли
the-mystical-nativity(1).jpg,Sandro Botticelli,nativity scene with angels and angels,Mystical Christmas,Мистическое Рождество,Сандро Боттичелли
the-agony-in-the-garden(1).jpg,Sandro Botticelli,man kneeling down in front group people,Request for a cup,Запрашиваю чашку.,Сандро Боттичелли
the-punishment-of-korah-dathan-and-abiram-1481(1).jpg,Sandro Botticelli,arafed group people standing around building,"Punishment of Korea, Dafan and Abiron","Наказание Кореи, Дафана и Абирона",Сандро Боттичелли
the-discovery-of-the-body-of-holofernes(1).jpg,Sandro Botticelli,arafed man laying on bed with horse,Founding Olofern's body,Основание тела Олоферна,Сандро Боттичелли
pallas(1).jpg,Sandro Botticelli,woman holding bird in her hand,Pallada,Паллада,Сандро Боттичелли
pallas-and-centaur(1).jpg,Sandro Botticelli,arafed woman and man with horse,Pallada and Kentaur,Паллада и Кентаур,Сандро Боттичелли
lamentation-over-the-dead-christ-1490(1).jpg,Sandro Botticelli,group people sitting around man laying on bed,Crying over the Dead Christ,Плачь над Мертвым Христом,Сандро Боттичелли
adoration-of-the-magi-1467(1).jpg,Sandro Botticelli,arafed group people standing around building,The Wizard Worship,Волшебное поклонение,Сандро Боттичелли
adoration-of-the-child(1).jpg,Sandro Botticelli,close up man and woman,Worship of the Infant of Christ,Поклонение младенцу Христу,Сандро Боттичелли
portrait-of-dante(1).jpg,Sandro Botticelli,close up man with red hat,The portrait of Dante,Портрет Данте,Сандро Боттичелли
portrait-of-a-young-woman-1(1).jpg,Sandro Botticelli,close up woman in brown dress,The girl's portrait,Портрет девушки,Сандро Боттичелли
portrait-of-a-man-with-the-medal-of-cosimo-1474(1).jpg,Sandro Botticelli,arafed portrait man with medal in his hand,A portrait of a man with a Cosimo medal.,Портрет человека с медалью Косимо.,Сандро Боттичелли
portrait-of-simonetta-vespucci(1).jpg,Sandro Botticelli,close up woman with red dress,Portrait of Simonette Vespucci,Портрет Симонет Веспуччи,Сандро Боттичелли
portrait-of-a-young-man-1483(1).jpg,Sandro Botticelli,arafed portrait man with red cap and red cap,Young man's portrait,Портрет молодого человека,Сандро Боттичелли
last-communion-of-st-jerome(1).jpg,Sandro Botticelli,man is giving woman something to man,The Last Communion of St. Jerome,Последнее причастие Святого Иеронима,Сандро Боттичелли
paradise-canto-vi-1490(1).jpg,Sandro Botticelli,black and white photo man holding sword,"Paradise, Song VI","Рай, песня VI",Сандро Боттичелли
the-birth-of-venus-1485(1).jpg,Sandro Botticelli,arafed woman in shell with other women,The birth of Venus,Рождение Венеры,Сандро Боттичелли
santa-maria-novella(1).jpg,Sandro Botticelli,nativity scene with cat and dog,Santa Maria Novella,Санта Мария Новелла,Сандро Боттичелли
sebastian(1).jpg,Sandro Botticelli,man with sword standing next to tree,St. Sebastian,Сент-Себастьян,Сандро Боттичелли
young-man-greeted-by-seven-liberal-arts-1490(1).jpg,Sandro Botticelli,group people in room with man,Seven Free Arts Welcome a Young Man,Семь свободных искусств Добро пожаловать молодому человеку,Сандро Боттичелли
fortitude(1).jpg,Sandro Botticelli,woman sitting on throne holding sword,Stability,Стабильность,Сандро Боттичелли
three-angels-1480(1).jpg,Sandro Botticelli,arafed woman and child in circle,Three Angels,Три ангела,Сандро Боттичелли
purgatory-1490(1).jpg,Sandro Botticelli,man and woman standing in front building,Purgatory,Чистилище,Сандро Боттичелли
the-youth-moses-1482(1).jpg,Sandro Botticelli,arafed group people gathered around man,Young Moses,Молодой Моисей,Сандро Боттичелли
the-youth-moses-detail-1482(1).jpg,Sandro Botticelli,woman and man in forest,Young Moses (child),Молодой Моисей (ребенок),Сандро Боттичелли
corner-of-the-garden-rue-carsal.jpg,Paul Gauguin,building with tree and bench in foreground,Angle of the garden at rue carsal,Угол огорода в ру-карале,Поль Гоген
tahitian-woman-in-a-landscape-1893.jpg,Paul Gauguin,two paintings woman and bird in field,Thai woman in the landscape,Тайская женщина в пейзаже,Поль Гоген
